kepid,tce_plnt_num,pca
10728219.0,4.0,-585709984.6205417
10729472.0,1.0,-512687997.75311476
10729472.0,2.0,66506074.85190412
10736412.0,1.0,-547196428.9596205
10736489.0,1.0,1814773737.9669297
10736489.0,2.0,-417959753.63633734
10736489.0,3.0,-487068798.4917174
10751733.0,1.0,-308835263.20627767
10514430.0,4.0,194490734.54421827
10514430.0,5.0,887785382.1219244
10514430.0,6.0,-322939564.1283411
10529091.0,1.0,-462899312.9942777
10529091.0,2.0,-411598034.5096921
10529126.0,1.0,-326695448.2233045
10529126.0,2.0,-403792565.6901721
10536177.0,2.0,-489181423.2156172
10536241.0,1.0,-342625944.16182035
10536761.0,1.0,-428656630.4506665
10536761.0,2.0,-288867129.6820276
10549576.0,2.0,1814773738.1728425
10549643.0,1.0,257193980.4979603
10549902.0,1.0,245463163.91054338
10549924.0,1.0,1177299381.3138363
10583089.0,4.0,-479782852.582811
10583089.0,5.0,-387114617.362249
10583089.0,6.0,-323301989.8770254
10583089.0,8.0,-493232332.8147353
10594394.0,2.0,-352433200.2293141
10594394.0,4.0,-459284870.89347655
10594394.0,5.0,-515541918.691902
10603977.0,4.0,-360417917.6892172
10603977.0,5.0,-341500254.75276065
10604335.0,1.0,1130427462.698756
10618471.0,1.0,-585709300.5297693
10618475.0,1.0,-585709999.5596241
10618475.0,2.0,-543908588.669844
10648728.0,1.0,198323024.32496923
10648728.0,2.0,-463450328.27633554
10649230.0,1.0,1814773130.4672797
10649230.0,2.0,1814773132.1831794
10661976.0,1.0,-151006459.53682414
10661976.0,2.0,-557051975.8489968
10661976.0,3.0,-442515321.3705649
10669199.0,6.0,-251308353.40301886
10669199.0,7.0,-354179534.3759414
10669199.0,8.0,-421385792.11182123
10678547.0,7.0,-104151704.45360154
10678547.0,8.0,-349242977.0980105
10678547.0,9.0,-512103671.7560653
10678817.0,1.0,-199502232.29604825
10711913.0,1.0,1814773738.064391
10711913.0,2.0,1814773737.101522
10713398.0,1.0,-175824980.4739616
10713398.0,2.0,-163759838.08159456
10729645.0,1.0,332952669.7388259
10729645.0,3.0,-528372364.4655029
10736489.0,4.0,-471146997.7922852
10736489.0,5.0,301095245.91029876
10736489.0,6.0,-585709798.6412382
10741920.0,1.0,458563178.0068604
10752318.0,1.0,-443697511.8741214
10752318.0,2.0,-550135310.8768103
10752318.0,3.0,-377856851.2730384
10752318.0,4.0,-397590189.50612843
10514430.0,7.0,452780564.6463597
10514430.0,8.0,-72339761.14935935
10514770.0,1.0,1814773737.350885
10514770.0,2.0,1814773169.2818055
10529176.0,1.0,-479340692.0788411
10529541.0,1.0,-331623576.6390866
10531955.0,1.0,1814773180.6253376
10536761.0,3.0,-387086864.02131575
10536761.0,4.0,-383140019.1307152
10536761.0,5.0,-544019018.1121243
10550397.0,1.0,-217215279.7205882
10550397.0,2.0,-113795239.86569944
10583136.0,1.0,-484139897.33574486
10583180.0,1.0,1068410833.100099
10583180.0,2.0,-2827225.514797892
10594394.0,6.0,-490106792.10209465
10594394.0,7.0,-551561733.3796188
10594394.0,8.0,-459007497.9412548
10604335.0,2.0,-386006784.47577816
10604335.0,3.0,-284804147.53206146
10604429.0,1.0,210316284.2012124
10604521.0,1.0,1502026261.7076077
10618758.0,1.0,-197251386.5182143
10619109.0,1.0,1814773739.3112009
10619142.0,1.0,209499343.47439417
10619192.0,1.0,1814773738.3423514
10649500.0,1.0,-367780393.00147647
10651816.0,1.0,-50035357.35774068
10651945.0,1.0,1814773738.9553049
10662021.0,1.0,-161037245.89547423
10662202.0,1.0,360779314.723358
10662202.0,2.0,63738054.65472091
10662202.0,3.0,-194480060.9405794
10669515.0,1.0,582005159.0815471
10669515.0,2.0,577965797.3643473
10669516.0,1.0,-303532636.15882355
10669516.0,2.0,-64531551.42299214
10678817.0,2.0,-512327001.5579072
10678817.0,3.0,-343401747.48347735
10678963.0,1.0,440540848.67801225
10713616.0,1.0,368034480.7054707
10714072.0,1.0,503375510.94719636
10729958.0,1.0,-344247080.11619246
10729958.0,2.0,-510012851.2787971
10730034.0,1.0,1196694623.864634
10741920.0,2.0,8196778.979257214
10742131.0,1.0,-535647677.91077757
10743597.0,1.0,1053642600.0514452
10752318.0,5.0,-341293472.182413
10752318.0,6.0,-345613722.50622755
10753072.0,1.0,-474608808.81417173
10753210.0,1.0,-374595990.0910197
10514966.0,1.0,-128689892.15532489
10515564.0,1.0,-318007996.7017593
10515986.0,1.0,-10628464.69756804
10532030.0,3.0,-484564438.3210887
10536761.0,6.0,-585710073.7033192
10537061.0,1.0,-551218492.3199253
10537061.0,2.0,-543582854.3493189
10537061.0,3.0,-295886813.1355404
10550657.0,1.0,1406162132.8078964
10550660.0,1.0,-585709309.998167
10551346.0,1.0,1814773391.9158916
10551346.0,2.0,1814773182.233186
10583181.0,1.0,-585709308.6234437
10583225.0,1.0,334473676.1648964
10583225.0,2.0,-156711971.67471942
10583486.0,1.0,-446172188.9660567
10596511.0,1.0,-546048632.204781
10597084.0,1.0,-541076146.2187685
10597467.0,1.0,-492114465.6925248
10597648.0,1.0,-326612060.4791492
10604592.0,1.0,745891353.757492
10604747.0,1.0,168258810.23299983
10604747.0,2.0,-510888390.5836274
10619192.0,2.0,244197845.65151504
10620329.0,1.0,1814773737.8781943
10620329.0,2.0,1814773737.686975
10651945.0,2.0,1814773737.1655777
10651961.0,1.0,84649523.86727436
10652379.0,1.0,-239594370.09580445
10652379.0,2.0,170709153.07276303
10663294.0,1.0,17363973.569377486
10663294.0,2.0,-476452809.59440374
10669587.0,1.0,-510272661.95798457
10669994.0,1.0,337323031.21694255
10670119.0,1.0,335504061.0618439
10678963.0,2.0,-386526856.2636908
10678963.0,3.0,-85083237.50274095
10678963.0,4.0,-368368503.91503614
10678963.0,5.0,-309876188.9066672
10717220.0,1.0,224054038.4030986
10717220.0,2.0,-225204723.83606872
10717241.0,1.0,1814773451.8404834
10717241.0,2.0,-115127186.99659589
10730034.0,2.0,-42778200.78938455
10730070.0,1.0,-83130742.75848202
10743600.0,1.0,1814773738.892713
10743600.0,2.0,-585709301.1497972
10744335.0,1.0,172335817.6116208
10744342.0,1.0,201135599.65367383
10753210.0,2.0,-319178004.5821818
10753210.0,3.0,-256292537.04358715
10753210.0,4.0,-359281180.2100823
10753210.0,5.0,-397098315.73454607
10515995.0,1.0,-66850845.44580663
10515995.0,2.0,-424660268.3593369
10515995.0,3.0,-449391880.9469486
10515995.0,4.0,-353616435.76586354
10532561.0,1.0,-276690816.0540166
10532561.0,2.0,-256102212.97790623
10537528.0,1.0,30923776.1873594
10537528.0,2.0,71574081.21399623
10537528.0,3.0,-246334540.27694327
10551707.0,1.0,-426486508.2119103
10552151.0,1.0,-399052722.0689341
10552611.0,1.0,1421080367.104039
10583761.0,1.0,1814773204.533501
10584140.0,1.0,-215411934.34440944
10597648.0,2.0,1206007871.6919656
10597648.0,3.0,-204232456.08046222
10597648.0,4.0,-213493646.92510843
10605155.0,1.0,468308653.6653672
10605155.0,2.0,-104056214.08237626
10609641.0,1.0,-14442344.478840958
10610039.0,1.0,-303002629.1609961
10620329.0,3.0,-585709310.9058139
10620386.0,1.0,-517312264.87168014
10620386.0,2.0,-362061883.9788312
10620386.0,3.0,-420547170.90698254
10652379.0,3.0,-562312414.9812964
10652379.0,4.0,-326973671.0419616
10652379.0,5.0,-529712140.7269455
10663294.0,3.0,-2256105.4317522775
10663355.0,1.0,-486188905.4797099
10663396.0,1.0,-60573884.373492904
10670119.0,2.0,1814773201.7176714
10670250.0,1.0,-243252648.5031631
10670412.0,1.0,-229897754.25119805
10670830.0,1.0,-474322493.92718464
10678963.0,6.0,-314770200.30135113
10679097.0,1.0,-403605005.0987904
10679429.0,1.0,333829504.87863296
10717591.0,1.0,-490067694.27238303
10717721.0,1.0,420219408.0184899
10717871.0,1.0,-80019998.87442471
10730250.0,1.0,-226261427.0858232
10730703.0,1.0,471022696.50160676
10730838.0,1.0,-411492212.2373752
10730838.0,2.0,-530202725.8367251
10744342.0,2.0,-487485533.13244355
10744342.0,3.0,-495273153.00208384
10744342.0,4.0,-541911967.8412663
10744342.0,5.0,-440515923.56954926
10753394.0,1.0,-440535229.7482477
10753734.0,1.0,-585709318.736225
10753734.0,2.0,-585709318.730992
10753734.0,3.0,-585709915.4363613
10515995.0,5.0,-522661725.9674867
10516986.0,1.0,-343849488.0319155
10516986.0,2.0,-432646763.5504189
10532561.0,3.0,-154990550.14668742
10532751.0,1.0,6703646.1483304035
10532771.0,1.0,12880269.847939938
10532771.0,2.0,244446786.89827183
10537907.0,1.0,-180648298.57696545
10537907.0,2.0,1793979750.449058
10537907.0,3.0,1439652671.7952507
10537907.0,4.0,-585709672.0339491
10552611.0,2.0,241396127.13861334
10552697.0,1.0,-344615020.24086064
10552700.0,1.0,-393149971.4805088
10552700.0,2.0,207792495.42995793
10585738.0,1.0,817482090.2873155
10585749.0,1.0,-442410269.13124317
10585852.0,1.0,-111879619.12300958
10585887.0,1.0,-459901990.34323037
10597693.0,1.0,-72322370.66396122
10598894.0,1.0,1814773678.5580716
10610039.0,2.0,26852738.96963133
10610298.0,1.0,-385182493.4350727
10610702.0,1.0,-317189156.85535556
10620386.0,4.0,-193480674.29982197
10620386.0,5.0,-524648754.4636914
10620386.0,6.0,-417851179.26235545
10652379.0,6.0,-27085668.767565638
10652379.0,7.0,-416788289.56150186
10652379.0,8.0,-440397885.678907
10652379.0,9.0,-352715290.24540436
10663738.0,1.0,-292381112.5419715
10664005.0,1.0,-430258196.6468479
10664022.0,1.0,-452538457.4563781
10670920.0,1.0,-487281837.56346816
10670920.0,2.0,-585709461.1016016
10670920.0,3.0,-459859703.96323574
10670920.0,4.0,-585709300.8734391
10679429.0,2.0,81212618.27088849
10679505.0,1.0,-287672723.6636824
10679505.0,2.0,-418988638.65393233
10679583.0,1.0,88402850.13615657
10718726.0,1.0,1394502020.9396286
10721830.0,1.0,-493682077.5023455
10722101.0,1.0,-383074821.000226
10731071.0,1.0,-555779995.1731578
10731529.0,1.0,-206647811.2165807
10744554.0,1.0,-240196026.43743408
10745159.0,1.0,-552448542.1102145
10745365.0,1.0,-207406082.94538164
10753922.0,1.0,-264157135.78033847
10776918.0,1.0,-358728926.36688113
10776918.0,2.0,-418698291.03869975
10776918.0,3.0,-380337635.81411284
10518399.0,1.0,262764170.88654965
10518424.0,1.0,358815570.65643686
10518424.0,2.0,-60488221.19413437
10518725.0,1.0,-83202025.2568167
10533168.0,1.0,-468604613.30122966
10533214.0,1.0,-540688187.8764539
10533233.0,1.0,-104994302.62350231
10538176.0,1.0,219686691.194578
10538176.0,2.0,-56630702.79003622
10538178.0,1.0,-311217145.1141399
10538178.0,2.0,-316474951.11266184
10552700.0,3.0,-324942690.45739925
10552700.0,4.0,-567631371.8199154
10552700.0,5.0,-325297942.243282
10586004.0,1.0,595861990.7794937
10586004.0,2.0,-182444456.12970316
10586045.0,1.0,-125665884.89104453
10599193.0,2.0,-447628547.06338125
10599206.0,1.0,591720371.6790286
10611420.0,1.0,-30935937.58857954
10611450.0,1.0,-447872601.6083799
10613451.0,1.0,-333771692.97868013
10613718.0,1.0,1292099784.9383311
10620386.0,7.0,-379940619.4721182
10620386.0,8.0,-334882029.5082778
10620386.0,9.0,-409813307.7036585
10620386.0,10.0,-416202471.4297515
10652379.0,10.0,-585709959.0442649
10653179.0,1.0,-202994620.97168407
10656508.0,1.0,1814773737.1293073
10664150.0,1.0,-523676101.65289694
10664416.0,1.0,-421566730.2138398
10664639.0,1.0,-504685964.98727274
10664703.0,1.0,1814773737.5643349
10671354.0,1.0,-585709883.9222296
10671396.0,1.0,-363301410.4298259
10671396.0,2.0,-250097638.5563704
10671402.0,1.0,-585709420.2941756
10680424.0,1.0,265108304.31458825
10681464.0,1.0,1723137190.8388264
10681550.0,1.0,-336365230.1974125
10722485.0,1.0,-156411340.3750448
10722668.0,1.0,925790339.4254097
10731839.0,1.0,-444562574.26312256
10731839.0,2.0,-463156319.71867996
10732063.0,1.0,-514819705.9219192
10732223.0,1.0,-424232594.741634
10745663.0,1.0,-247280441.81595072
10745663.0,2.0,-323637450.26234525
10747037.0,1.0,-488772740.3986221
10747439.0,1.0,1814773417.6930707
10777060.0,1.0,127156758.8888917
10777060.0,2.0,-231632734.96728393
10777591.0,1.0,-220556236.93738252
10518725.0,2.0,-156035478.7076487
10518735.0,1.0,1814773738.948476
10518735.0,2.0,1814773736.9578707
10533491.0,1.0,-436460891.6037945
10533616.0,1.0,-192677347.54835135
10533616.0,2.0,-349757162.2626452
10533616.0,3.0,-585710070.2095251
10538299.0,1.0,-227112147.95744127
10538713.0,1.0,-395673396.1288509
10544677.0,1.0,-238221742.12773493
10552700.0,6.0,-462085424.2209344
10552700.0,7.0,-404750512.6918549
10552700.0,8.0,-339921228.2487079
10552700.0,9.0,-377614283.106346
10586208.0,1.0,294310318.6414556
10586330.0,1.0,-477423775.55511016
10586619.0,1.0,-422372843.20544887
10586744.0,1.0,-421185508.8195582
10599245.0,1.0,343801301.3019019
10599245.0,2.0,125544540.32286279
10599245.0,3.0,471964006.0630715
10614012.0,1.0,570309436.8847655
10614094.0,1.0,-521186663.30564606
10614158.0,1.0,1814773738.9872394
10621302.0,1.0,-422392551.97581017
10621302.0,2.0,-514006106.60089225
10621643.0,1.0,-494866951.06887245
10656823.0,1.0,1458130511.5591938
10656823.0,2.0,-149669714.7775539
10657150.0,1.0,-159772564.6973371
10657406.0,1.0,782142092.4760114
10664703.0,2.0,1814773737.2432644
10664703.0,3.0,-296450252.976165
10664975.0,1.0,1665041392.1447344
10671402.0,2.0,384424547.7971148
10671402.0,3.0,362206745.3461165
10671402.0,4.0,-468266251.0041002
10671402.0,5.0,-585710056.124698
10681550.0,2.0,856953.7004896986
10681550.0,3.0,-520758569.48506796
10681550.0,4.0,-376278632.9220433
10681550.0,5.0,-457586117.40787923
10722668.0,2.0,-494196747.22130513
10722668.0,3.0,-181500833.53555092
10723367.0,1.0,-102461497.71549526
10723367.0,2.0,-136380703.19044465
10732401.0,1.0,-417012050.1578387
10732401.0,2.0,-547241764.23613
10732401.0,3.0,-401073851.93427247
10747445.0,1.0,1814773736.8580334
10747445.0,2.0,219440068.24324065
10747501.0,1.0,-145143695.50503463
10777903.0,1.0,-273802046.96475196
10777903.0,2.0,894693368.1297181
10777903.0,3.0,1197521539.9293017
10779233.0,1.0,-91310290.37327173
10519701.0,1.0,-406142302.3798896
10521496.0,1.0,-297006844.2554909
10521496.0,2.0,-456328379.39648646
10525027.0,1.0,1814773227.8691316
10533616.0,4.0,-148011359.26469675
10533616.0,5.0,-377548812.7873505
10534150.0,1.0,-27949737.31606546
10545066.0,1.0,335497223.9914207
10545066.0,2.0,-369917830.31514376
10546063.0,1.0,-305086276.34622216
10552700.0,10.0,-297420262.2287241
10553017.0,1.0,234983122.25082052
10553017.0,2.0,-585709310.6640028
10587105.0,1.0,1814773358.1727455
10587105.0,2.0,347691141.08161956
10587105.0,3.0,-300040594.43242407
10599245.0,4.0,51002046.24926525
10599245.0,5.0,-473085864.41189396
10599245.0,6.0,-93314395.79753621
10599245.0,7.0,321702710.39769876
10614158.0,2.0,-564198379.6280981
10614158.0,3.0,-507615358.5926464
10614770.0,1.0,-309705620.5805082
10614845.0,1.0,-585709788.9413688
10621643.0,3.0,-279815042.29763806
10621643.0,4.0,-188001280.85146186
10621643.0,5.0,-563646734.599405
10657406.0,2.0,1814773245.5535243
10657634.0,1.0,116184657.52495663
10657634.0,2.0,198556944.65574527
10665228.0,1.0,-254698648.44613144
10665619.0,1.0,-487757253.299701
10665749.0,1.0,1637874332.571305
10666012.0,1.0,-313674574.25412244
10674871.0,1.0,1098005308.3588755
10675600.0,1.0,-297934972.3861188
10675762.0,1.0,1814773737.221657
10682541.0,1.0,772372462.7394185
10682720.0,1.0,-283195867.46482503
10682720.0,2.0,-456805870.85851896
10723618.0,1.0,595596475.6340318
10723618.0,2.0,192095118.5395343
10723750.0,1.0,1814773737.4879549
10732638.0,1.0,-279757821.9355733
10732638.0,2.0,-295334116.568732
10733174.0,1.0,-438998334.51135844
10733174.0,2.0,-241234757.7265777
10748029.0,1.0,-450504395.83213234
10748029.0,2.0,-163786724.0790457
10748029.0,3.0,-114484500.28452323
10748029.0,4.0,-362508511.85064477
10779266.0,1.0,-401975061.8023853
10779266.0,2.0,-390954837.19103426
10779585.0,1.0,-490996066.57880723
10525049.0,1.0,-33626651.50264212
10525077.0,1.0,-356117539.34597474
10525138.0,1.0,-411489354.6008028
10534150.0,2.0,-255136018.12853527
10534150.0,3.0,-393003746.5450717
10534150.0,4.0,-258469257.11739114
10534150.0,5.0,-312509286.24871224
10547352.0,1.0,-524781593.31038696
10547378.0,1.0,-502355521.9967904
10547685.0,1.0,1814773039.7863655
10553224.0,1.0,-446612769.4477143
10553627.0,1.0,-374501688.27986526
10553769.0,1.0,-246227587.52200368
10553769.0,2.0,-233478078.59357676
10589849.0,1.0,-338813843.32792586
10590203.0,1.0,-494052377.61400336
10590857.0,1.0,356727291.79656196
10590857.0,2.0,-458565263.52842784
10599245.0,8.0,224915573.36468378
10599542.0,1.0,-531147744.1524064
10599575.0,1.0,-420593984.03113353
10614845.0,2.0,-350767310.19378513
10614890.0,1.0,-582179716.4413217
10614890.0,2.0,-500080124.6859758
10614890.0,3.0,-574434736.5518295
10621643.0,6.0,-450171901.8219603
10621666.0,1.0,509241154.1730295
10621791.0,1.0,-272269039.12416923
10657634.0,3.0,63038101.54170914
10657634.0,4.0,-383222244.1689201
10657634.0,5.0,-424980764.63771623
10657664.0,1.0,1814773739.1396842
10666230.0,1.0,1814773408.9923868
10666242.0,1.0,1814773737.4941921
10666510.0,1.0,-415840492.5437335
10675762.0,2.0,1814773737.0148432
10675762.0,3.0,1814773736.8031292
10675847.0,1.0,128714499.94683015
10676014.0,1.0,1814773655.5563188
10683367.0,1.0,-80741382.53584711
10683367.0,2.0,-462200487.37497926
10683367.0,3.0,-554691976.6513934
10684587.0,1.0,442316342.3599007
10723750.0,2.0,1814773737.1973338
10724369.0,1.0,204925152.85196853
10724372.0,1.0,42371878.02707458
10724379.0,1.0,-400621496.70725995
10733174.0,3.0,-372961264.2950135
10733196.0,1.0,-486657596.1012535
10733985.0,1.0,-483052061.4699426
10748390.0,1.0,1814773738.654771
10748393.0,1.0,1814773737.059754
10748393.0,2.0,-247651873.42110616
10779585.0,2.0,-236998770.73154128
10780221.0,1.0,-524186257.66075855
10780221.0,2.0,-462807888.07179564
10783150.0,1.0,1814773350.8436904
10525592.0,1.0,242175364.6945149
10525592.0,2.0,21860124.701681167
10534155.0,1.0,968382551.775686
10534155.0,2.0,-391227614.82477796
10534447.0,1.0,-484810725.9983191
10548172.0,1.0,-441576075.8742831
10548172.0,2.0,-467423912.64466786
10548172.0,3.0,-495679751.7912204
10548195.0,1.0,-455005270.87665796
10553884.0,1.0,-546291882.8320689
10553884.0,2.0,409699195.0102997
10554967.0,1.0,1814773099.3730836
10554999.0,1.0,1814773249.1561112
10590887.0,1.0,506685468.35948765
10591310.0,1.0,-435830404.64818513
10591578.0,1.0,-414018713.7407118
10599933.0,1.0,-446769219.5357843
10600261.0,1.0,348918039.2719559
10600261.0,2.0,1176908147.0363586
10600261.0,3.0,-160053513.5107848
10614890.0,4.0,-550849703.9336843
10614890.0,5.0,-439835314.94751906
10614890.0,6.0,-581353518.054909
10622651.0,1.0,-323939337.681242
10622651.0,2.0,-426248937.8954006
10645230.0,1.0,29307316.85145917
10645230.0,2.0,1235429903.3727176
10657664.0,2.0,1814773737.7563493
10657664.0,3.0,-488871123.1958801
10658122.0,1.0,201170680.29618993
11569628.0,2.0,-547254348.4692942
11569628.0,3.0,-156306614.2501871
11569782.0,1.0,837206829.0286164
11570749.0,1.0,-21103084.572490297
11607176.0,1.0,-95348441.10919875
11607193.0,1.0,1814773737.3114614
11607193.0,2.0,1814773398.286889
11610797.0,1.0,-511285769.24534535
11619861.0,1.0,87992121.60435271
11619861.0,2.0,-164171268.73571947
11619861.0,3.0,-408265580.5257035
11649459.0,1.0,-258260038.24958897
11649962.0,1.0,-218476987.53248093
11650401.0,1.0,-163860837.91775
11661803.0,8.0,-585710201.0180135
11661913.0,1.0,-491876383.08420306
11661993.0,1.0,69159436.0571369
11672354.0,1.0,-269737269.08362544
11673617.0,1.0,-517938010.55959827
11673674.0,1.0,1814773739.1411104
11673674.0,2.0,267746798.75801644
11709006.0,2.0,-421500410.4866667
11709006.0,3.0,-463467098.34102696
11709006.0,4.0,-420764146.86945474
11709006.0,5.0,-585709904.4186648
11717716.0,1.0,-320838002.4801796
11717716.0,2.0,-193980571.78653938
11718144.0,1.0,389653796.32383066
11414728.0,4.0,-585709613.2832416
11415243.0,1.0,-245219028.30594635
11415556.0,1.0,-297442323.7820541
11416104.0,1.0,-538169527.8857741
11454304.0,5.0,-514378127.5425242
11454487.0,1.0,-17025965.685748987
11454563.0,1.0,-535936523.3275048
11460417.0,1.0,-374597294.52677345
11460462.0,1.0,1127883226.6392186
11461134.0,1.0,-328578803.4245097
11494620.0,1.0,-427518315.10748476
11495305.0,1.0,417507660.25445825
11495305.0,2.0,327170316.9627496
11495417.0,1.0,-498629325.8180941
11506235.0,2.0,1814773737.324981
11506654.0,1.0,-168368682.23141643
11506768.0,1.0,202370616.23622254
11516930.0,1.0,1724850182.119264
11516930.0,2.0,-310571505.7997325
11516930.0,3.0,-425111246.16016054
11548140.0,2.0,-585709308.9979031
11548140.0,3.0,-585709739.2304482
11548140.0,4.0,-469515871.3144906
11548140.0,5.0,-124350181.45807461
11560431.0,2.0,-271924479.3139474
11560431.0,3.0,1814773104.134808
11560447.0,1.0,1814773738.4436784
11571409.0,1.0,-579065576.8408681
11571757.0,1.0,187731571.27150977
11571757.0,2.0,-153003654.23782218
11610797.0,3.0,-74928907.87438594
11610797.0,4.0,-585709696.3128957
11611030.0,1.0,-380966834.4218597
11619868.0,1.0,-581523829.0461296
11619964.0,1.0,1814773739.003838
11619964.0,2.0,1814773737.5017664
11619964.0,3.0,-363916375.38058925
11651105.0,1.0,-432721765.7296327
11651712.0,1.0,577564143.2368865
11653381.0,1.0,220090649.0889724
11653381.0,2.0,-408135115.44050497
11662184.0,1.0,-238478619.60060447
11662440.0,1.0,1814773738.9714572
11662440.0,2.0,1814773737.42869
11662513.0,1.0,-583247596.6462153
11673686.0,1.0,1814773739.150193
11673686.0,2.0,1814773737.6223078
11673686.0,3.0,-541095485.5777
11709022.0,1.0,-583162681.5239197
11709022.0,2.0,-532070962.6307065
11709022.0,3.0,-206767957.75611585
11718389.0,1.0,151003080.1044494
11718839.0,1.0,-225356611.00901422
11718839.0,2.0,257366862.55645493
11719549.0,1.0,-585709967.0723562
11416506.0,1.0,-583254254.3889828
11442288.0,1.0,-441124766.83511823
11442353.0,1.0,193377836.7418192
11454563.0,2.0,-104442089.22099207
11454563.0,4.0,-235642649.38976553
11461433.0,1.0,981436649.2220895
11461821.0,1.0,-1781398.852549637
11461821.0,2.0,122790587.626016
11461844.0,1.0,-99995079.04571655
11495458.0,1.0,128144939.71988726
11495571.0,1.0,-483932623.67229575
11495571.0,2.0,-299086202.754117
11506768.0,2.0,-486410669.53582793
11506768.0,3.0,-434532549.48180026
11506859.0,1.0,-494695469.1071541
11506938.0,1.0,121434193.92778352
11516930.0,5.0,-266766976.08831266
11517719.0,1.0,1814773739.2397654
11517719.0,2.0,1814773353.3201108
11550428.0,1.0,-574313604.8270751
11550428.0,2.0,-455470099.273837
11550428.0,3.0,-441333201.57269496
11560897.0,1.0,89881725.06513825
11560897.0,2.0,-426362195.61393946
11564013.0,1.0,1814773738.3215134
11572046.0,1.0,8288781.980914167
11572046.0,2.0,-393767921.039035
11572046.0,3.0,-294199840.8367064
11572046.0,4.0,-553430745.2243048
11611275.0,1.0,-70800435.02377391
11611600.0,1.0,1814773373.2553484
11620101.0,1.0,1257507934.0629036
11620101.0,2.0,896555211.7489699
11620101.0,3.0,-468066222.1947682
11653381.0,5.0,-489835851.11422724
11662513.0,2.0,956436215.9192252
11662513.0,3.0,344935421.5020492
11662738.0,1.0,-460894937.9669126
11673802.0,1.0,907370421.929182
11674709.0,1.0,-310154529.747592
11674709.0,2.0,98459654.21992816
11700185.0,1.0,-427614189.7593928
11709022.0,4.0,-543181220.6888992
11709022.0,5.0,-452317894.38976675
11709022.0,6.0,-222599689.60589
11709022.0,7.0,-245807112.92915088
11720424.0,1.0,-391007607.80565
11720438.0,1.0,-407824268.1159182
11721444.0,1.0,-452465549.74249274
11721744.0,1.0,-419762318.9574546
11442353.0,2.0,87064019.78399563
11442353.0,3.0,-445629966.7237253
11442444.0,1.0,-329429584.5609852
11442444.0,2.0,-466833084.9310738
11454563.0,7.0,-415730506.3963866
11454563.0,8.0,-494656401.11148006
11462341.0,1.0,-140155174.333924
11463211.0,1.0,1814773732.8487022
11495571.0,3.0,-233196449.76311716
11495571.0,4.0,-525955739.8313903
11495654.0,1.0,-413231021.2503331
11495654.0,2.0,-555120054.5766844
11506988.0,1.0,-429317194.87071276
11506988.0,2.0,-114043015.30689183
11507101.0,1.0,93739185.57441527
11517719.0,3.0,-569032215.512908
11517719.0,4.0,-555862911.9580678
11517719.0,5.0,-450337217.33539486
11517719.0,6.0,-392005602.8839817
11551404.0,1.0,-542761222.46853
11551404.0,2.0,-487191811.3818489
11551404.0,3.0,-503804550.4606597
11551404.0,4.0,-366502991.80410343
11564013.0,2.0,1053264956.8741885
11564013.0,3.0,-60049283.56189742
11564013.0,4.0,-585709546.7217568
11572046.0,5.0,-567361205.4676652
11572046.0,6.0,-313497919.2605995
11572046.0,7.0,-14319681.08386435
11612241.0,2.0,-222453192.94993174
11612241.0,3.0,-480154949.13748634
11612249.0,1.0,-487926520.5400901
11612249.0,2.0,-438249157.71918327
11620101.0,4.0,-353458779.54448134
11620425.0,1.0,632758023.8311466
11620425.0,2.0,-447971567.7122402
11620425.0,3.0,-519192391.1186116
11654113.0,1.0,-50629953.41803887
11654113.0,4.0,-265234568.4577694
11662738.0,2.0,-392824429.48025507
11662738.0,3.0,-363103276.0163823
11662738.0,4.0,-277711267.079432
11662738.0,5.0,-397485518.32828516
11700370.0,1.0,624899456.4787673
11700370.0,2.0,1081993887.3202133
11700370.0,3.0,51696462.16509069
11709022.0,8.0,-486838021.89516604
11709022.0,9.0,-585709351.3066535
11709124.0,1.0,1786178850.6377509
11709124.0,2.0,69067847.69036809
11409673.0,2.0,-585709310.4977539
11409673.0,3.0,-585710009.2558604
11409698.0,1.0,1814773739.0356169
11409698.0,2.0,1814773737.7203245
11442444.0,3.0,-313879678.60189414
11442444.0,4.0,-426168924.3015768
11454602.0,1.0,-319871024.24568444
11454602.0,2.0,-585710030.943145
11454602.0,3.0,-321833401.0176287
11454602.0,4.0,-363534349.7160762
11463950.0,1.0,-128413350.8544038
11463950.0,2.0,-438340438.4404881
11463950.0,3.0,-199270401.88161603
11463950.0,4.0,-436360676.03553987
11495766.0,1.0,-545896513.0349053
11495766.0,2.0,-456930316.1412614
11495838.0,1.0,-181550998.91969755
11507705.0,1.0,-295091176.9100833
11508397.0,1.0,180873161.59089535
11508397.0,2.0,761111342.4924425
11508397.0,3.0,-321581524.9970413
11518142.0,1.0,803706179.0739576
11518201.0,1.0,1259649431.951689
11518592.0,1.0,-293448747.1891329
11519134.0,1.0,1814773738.9444573
11551404.0,5.0,-294706444.43685
11551404.0,6.0,-585709358.9612951
11551430.0,1.0,-428438200.07348657
11564366.0,1.0,-539894929.9404953
11564882.0,1.0,371120923.601403
11564882.0,2.0,1814773737.2115319
11564882.0,3.0,1814773736.5115333
11572193.0,1.0,-29771579.493402135
11572263.0,1.0,-241903376.30642408
11572263.0,2.0,-443726841.1019241
11572263.0,3.0,-550627604.457328
